-0.263210486,9.8093762487,-0.6472585133
-0.2691925425,9.9003035075,-0.5587240770999999
-0.2524427843,8.1439717191,-0.5395814963
-0.24167508259999998,7.873582765299999,-0.6664010940999999
-0.191425808,7.7814590952,-1.6845471104
-0.16151552549999998,10.1754781065,-1.244267752
-0.16271193679999998,10.285547946100001,-1.5625131578
-0.1603191142,9.2051885422,-0.8422735552
-0.2297109696,9.0711904766,-0.3026920589
-0.2691925425,9.6502535458,-0.5515456093
-0.2787638329,10.335797220700002,-0.5228317381
-0.2823530668,10.719845247999999,-0.2309073809
-0.3086741154,8.5220376899,-0.47736810869999996
-0.21296121140000002,9.7710910871,-1.3399806559999998
-0.215354034,10.716256014099999,-0.8877371846000001
-0.2859423007,9.2135634213,0.1507478238
-0.2715853651,9.8141618939,-0.5886343596
-0.2524427843,11.447263318400001,-0.9655039191
-0.2679961312,8.4957166413,-0.0179461695
-0.2584248408,11.5046910608,-0.5491527867
-0.3206382284,9.6083791503,-0.33858439789999994
-0.2572284295,8.4765740605,-0.4450650036
-0.2285145583,11.410174568099999,-1.1952148887
-0.1902293967,7.3950182453,-0.7716852885
-0.33260234139999995,10.4458670603,-0.2644068973
-0.2596212521,6.3493547691,-0.4821537539
-0.09690931529999999,12.238091187699998,-1.9776678789
-0.2620140747,9.1597249128,-1.5924234403000002
-0.2703889538,9.688538707400001,0.2644068973
-0.3266202849,12.5096765528,-0.705882667
-0.4019941968,10.4889378671,0.24765713909999998
-0.2440679052,5.2677989539,-0.7501498851
-0.1112662509,14.2636155186,-2.8618158296000002
-0.24765713909999998,7.568497883799999,0.3864408499
-0.263210486,8.6297147069,0.2727817764
-0.3062812928,13.4620199476,-1.2993026717999998
-0.1603191142,9.7639126193,0.19980068709999999
-0.2835494781,12.2464660668,-1.1270194446
-0.3062812928,7.2873412283,0.47736810869999996
-0.2763710103,11.2259272279,-0.6580262149999999
-0.2177468566,9.7902336679,-0.35772697870000003
-0.179461695,11.4652094879,-0.5730810127
-0.35413774480000004,8.8343010392,0.29551359110000003
-0.2691925425,9.4576313265,-0.41156548719999997
-0.2177468566,10.4386885925,-1.2382856955
-0.2500499617,8.6213398278,-0.7465606512
-0.1830509289,10.396814197000001,-0.7908278692999999
-0.23569302609999998,8.5627156741,-0.849452023
-0.2967100024,9.4600241491,-0.3780659708
-0.2907279459,7.3926254227,-1.0181460163
-0.1387837108,11.808579531,-1.5302100526999998
-0.2584248408,8.8378902731,-0.0334995164
-0.2727817764,12.1986096148,-0.0753739119
-0.3493520996,9.5605226983,-0.24646072779999997
-0.2739781877,9.5270231819,-0.6711867393
-0.1902293967,11.0584296459,-0.8877371846000001
-0.23688943739999999,9.4672026169,-0.28953153460000003
-0.27517459899999996,13.8233361602,-0.0047856452
-0.3302095188,5.8145589179999995,0.17587246110000002
-0.1950150419,14.9838551212,-1.5302100526999998
-0.3397808092,8.3222370028,0.4019941968
-0.2524427843,7.0528446135,-0.09690931529999999
-0.1603191142,12.685549013900001,-2.141576227
-0.2667997199,7.430910584299999,-0.1962114532
-0.1854437515,9.3188476157,-0.3684946804
-0.2835494781,8.039883936,-0.0729810893
-0.20338992099999997,9.309276325299999,-0.4761716974
-0.2739781877,11.5082802947,-1.328016543
-0.2452643165,7.8927253461,-0.2225325018
-0.24167508259999998,9.5916293921,-0.8386843212999999
-0.2548356069,12.203395259999999,-0.933200814
-0.17228322719999997,7.2753771152999995,0.0011964113
-0.19381863059999999,13.6450708765,-1.3316057769
-0.3302095188,12.020344331099999,0.24167508259999998
-0.3792623821,9.081958178299999,1.0025926694
-0.3002992363,10.5068840366,-1.1533404932
-0.227318147,9.8380901199,-1.1940184774
-0.191425808,8.8666041443,-0.1842473402
-0.2500499617,11.084750694499999,-0.5084748025
-0.2919243572,9.726823869,-0.3744767369
-0.2596212521,8.877371846,-0.5802594805
-0.22492532440000002,12.7465659902,-1.0947163395
-0.2979064137,8.7409809578,0.09930213789999999
-0.2703889538,9.4731846734,-0.47976093129999997
-0.25363919560000003,11.1828564211,-0.9978070242
-0.2572284295,7.9214392173,-0.1519442351
-0.28953153460000003,10.7449698853,-0.8757730716000001
-0.2572284295,8.7134634979,-0.047856452
-0.24047867129999997,10.863414604,-0.6041877065
-0.27517459899999996,8.9682991048,-0.7597211755
-0.20458633229999998,9.265009107200001,-0.8171489179
-0.2560320182,9.932606612599999,-0.729810893
-0.2596212521,9.2614198733,-0.33499516399999996
-0.2344966148,9.4719882621,-0.7286144817
-0.251246373,6.8697936846,-1.0995019847
-0.1399801221,8.865407733,-1.4524433182
-0.20338992099999997,12.020344331099999,-1.0325029519
-0.22492532440000002,8.876175434699999,-1.1090732750999999
-0.18783657410000001,10.779665813000001,-1.5278172301
-0.1926222193,7.1018974768000005,-0.3026920589
-0.20458633229999998,11.3994068664,-0.9942177902999999
-0.33738798659999997,10.28913718,-0.34456645439999994
-0.3002992363,8.5495551498,0.0586241537
-0.2620140747,8.7373917239,-0.6376872229
-0.215354034,9.924231733500001,-0.1603191142
-0.3361915753,12.768101393599999,-0.3924229064
-0.3337987527,7.2801627605000006,0.0251246373
-0.1782652837,11.0656081137,-1.4344971487
-0.2225325018,10.2939228252,-1.0444670649
-0.21894326790000002,11.6267250134,0.1830509289
-0.4354937132,11.4592274314,0.47736810869999996
-0.3529413335,4.4494536247,-0.34337004309999997
-0.071784678,12.969098492,-2.5890340532
-0.3744767369,7.920242806,-0.346959277
-0.2799602442,13.746765837,-1.6857435217
-0.35892339,9.0891366461,0.08614161359999999
-0.17587246110000002,7.3734828419,-0.1830509289
-0.191425808,12.8662071202,-2.1571295739000003
-0.2560320182,8.3796647452,0.155533469
-0.2596212521,9.1692962032,0.1483550012
-0.3565305674,16.6037960214,-0.9930213789999999
-0.3661018578,2.7780670386,0.753739119
-0.1220339526,8.1726855903,-2.4239292938
-0.1651047594,16.1371956144,-1.1545369045
-0.2799602442,3.5330025689,1.6474583601
-0.1603191142,10.645667747400001,-2.5806591741
-0.3302095188,13.1593278887,-1.064806057
-0.2979064137,6.3230337205,1.2658031554
-0.2081755662,11.7284199739,-1.7060825138000002
-0.2656033086,10.64806057,-1.1246266219999999
-0.2321037922,6.7106709817,0.5718846014
-0.24646072779999997,11.892328322000001,-1.1533404932
-0.2667997199,11.5046910608,-0.6544369810999999
-0.311066938,7.118647235,0.3493520996
-0.27517459899999996,12.023933565,-1.1114660977
-0.20578274359999998,8.1032937349,-0.777667345
-0.1710868159,12.2943225188,-0.8937192411
-0.346959277,9.5916293921,0.0323031051
-0.0669990328,7.6175507471,-0.0538385085
-0.24287149389999999,11.2127667036,-0.4761716974
-0.3206382284,8.6883388606,0.4630111731
-0.3182454058,9.3391866078,-0.8518448456000001
-0.2285145583,11.1421784369,-1.2466605746
-0.2201396792,8.3413795836,-0.1830509289
-0.2069791549,9.7938229018,-0.9140582332
